y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.8324000244140629,7.644565773090776,-7.108233391336169,7.535780771060252,-8.13060762343322,-7.661134057504093,0.7601759724872679,-6.230313717999461,-6.983760751304713,13.716208507543016,-0.5865202542499685,-0.8028062273757028,-0.900524216408197,I
0.8324000244140629,7.651394756156332,-7.108233391336169,7.535780771060252,-8.1304596414149,-7.661134057504093,0.7601759724872679,-6.230313717999461,-6.983760751304713,13.44187386959911,-0.5865202542499685,-0.8028062273757028,-0.900524216408197,I
0.832799987792969,7.67297938466214,-7.108233391336169,7.242371300968352,-8.130367680073327,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.512387562982601,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.791743225786419,-7.108233391336169,7.242371300968352,-8.130159617632309,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.317964333870037,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.949534198536437,-7.108233391336169,7.242371300968352,-8.130098950515354,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.564963891528777,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.94081696260277,-7.108233391336169,7.242371300968352,-8.12385799219986,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.156080358024877,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.924594058593936,-7.108233391336169,7.242371300968352,-8.130591825612365,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.80731078528127,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.865756892672945,-7.108233391336169,7.242371300968352,-8.130458185705193,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.779521342511647,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.706264697266747,-7.108233391336169,7.242371300968352,-8.130607119617395,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.726214199032732,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.672750649425569,-7.108233391336169,7.242371300968352,-8.130161304545329,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.634230118988302,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.6080595965013265,-7.108233391336169,7.242371300968352,-8.130317354010268,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.522539081103629,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.6484377856417165,-7.108233391336169,7.242371300968352,-8.129761157174704,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.41430308073365,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,7.762641498814546,-7.108233391336169,7.242371300968352,-8.129973846812845,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,13.678107312185993,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,-0.8147536396076358,-7.108233391336169,7.242371300968352,-8.093350880931252,-7.721782911597949,0.7601759724872679,-5.718796996205037,-7.332002721684664,7.22021858358532,-0.5240935553712904,-1.0352417662610964,-0.8019831146135008,I
0.832799987792969,4.154859963411313,-7.108233391336169,7.242371300968352,-8.114462264724114,-17.941114826412573,-6.870557959840678,-5.718796996205037,-7.332002721684664,12.55160378314326,-2.167996625843158,-1.0352417662610964,-0.8019831146135008,I
0.8235999755859379,7.035935478296395,-7.206197172162536,6.850244625985722,-8.130295912087377,-11.69428285474547,-2.422491949036451,-5.718796996205037,-9.959555339233908,13.447905835880213,-0.8986537486433614,-1.8487661523599868,-1.49177082717637,I
0.8235999755859379,7.0102306501705485,-7.206197172162536,6.850244625985722,-8.129004064955389,-11.69428285474547,-2.422491949036451,-5.718796996205037,-9.959555339233908,13.361416270406814,-0.8986537486433614,-1.8487661523599868,-1.49177082717637,I
0.8235999755859379,7.094679162454754,-7.206197172162536,6.850244625985722,-8.129349455764759,-11.69428285474547,-2.422491949036451,-5.718796996205037,-9.959555339233908,13.545304581924778,-0.8986537486433614,-1.8487661523599868,-1.49177082717637,I
0.8235999755859379,7.168610356612126,-7.206197172162536,6.850244625985722,-8.129039664739626,-11.69428285474547,-2.422491949036451,-5.718796996205037,-9.959555339233908,13.5221417135342,-0.8986537486433614,-1.8487661523599868,-1.49177082717637,I
0.8235999755859379,7.288213266594685,-7.206197172162536,6.850244625985722,-8.128988964765895,-11.69428285474547,-2.422491949036451,-5.718796996205037,-9.959555339233908,13.764994461117823,-0.8986537486433614,-1.8487661523599868,-1.49177082717637,I
0.8235999755859379,7.326871535732416,-7.206197172162536,6.850244625985722,-8.128268367569706,-11.69428285474547,-2.422491949036451,-5.718796996205037,-9.959555339233908,13.728914134873502,-0.8986537486433614,-1.8487661523599868,-1.49177082717637,I
